Dataset,Id,Neighborhood,Exterior1st,Exterior2nd,ExterQual,BsmtQual,KitchenQual,GarageFinish,FireplaceQu,BsmtFinType1,HeatingQC,GarageType,BsmtExposure,MSZoning,Foundation,HouseStyle,MasVnrType,BsmtCond,SaleCondition,ExterCond,SaleType,LotShape,BsmtFinType2,GarageQual,Condition1,Electrical,RoofStyle,CentralAir,LotConfig,BldgType,Fence,LandContour,GarageCond,PavedDrive,Functional,MiscFeature,Alley,Condition2,Heating,RoofMatl,LandSlope,PoolQC,Street
train,667,SawyerW,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Fa,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,668,Sawyer,Wd Sdng,CemntBd,WD,Norm,1Story,Norm,CompShg,Rec,Unf,Min2,Detchd,CBlock,TA,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RL,Gd,No,TA,Unf,TA,none,None,Bnk,Reg,Mod,none,Y,Y,Pave
train,669,Crawfor,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,Gd,Gable,GasA,TA,Fa,Normal,1Fam,Inside,TA,Fa,TA,SBrkr,none,none,RL,Ex,No,Fa,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,670,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,FR2,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,671,Edwards,Wd Sdng,Wd Sdng,WD,Artery,2Story,Norm,CompShg,BLQ,Unf,Typ,Detchd,BrkTil,none,Gambrel,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,none,RH,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,N,Pave
train,672,Veenker,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,TA,No,TA,RFn,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,673,Crawfor,CmentBd,CemntBd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,674,NAmes,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,Rec,Unf,Typ,Attchd,CBlock,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,RFn,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,675,NPkVill,Brk Cmn,Plywood,WD,Norm,2Story,Norm,CompShg,ALQ,Unf,Typ,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,Twnhs,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,676,OldTown,Stucco,AsbShng,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Min2,2Types,BrkTil,none,Gable,GasW,Fa,Fa,Normal,1Fam,Inside,TA,TA,Fa,SBrkr,none,none,RM,Fa,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,N,N,Pave
train,677,OldTown,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,Fa,Fa,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,No,Gd,Unf,Gd,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
train,678,StoneBr,VinylSd,VinylSd,New,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Partial,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Mn,Gd,Fin,Gd,none,Stone,Lvl,IR1,Gtl,none,Y,Y,Pave
train,679,Sawyer,Wd Sdng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,Rec,Unf,Typ,Detchd,CBlock,none,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,680,SawyerW,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,BLQ,BLQ,Typ,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RL,TA,No,TA,RFn,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,681,SWISU,Stucco,VinylSd,WD,Norm,1.5Fin,Norm,CompShg,Rec,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Abnorml,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RH,Ex,No,TA,Unf,TA,none,None,Bnk,IR2,Gtl,Pave,Y,Y,Pave
train,682,ClearCr,Wd Sdng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Mn,Gd,Unf,TA,none,None,HLS,Reg,Gtl,none,Y,Y,Pave
train,683,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Hip,GasA,TA,TA,Normal,1Fam,Corner,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,Fin,Gd,none,Stone,Lvl,IR1,Gtl,none,Y,Y,Pave
train,684,NoRidge,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Gd,No,TA,Fin,Gd,none,BrkFace,Lvl,IR2,Gtl,none,Y,Y,Pave
train,685,StoneBr,HdBoard,HdBoard,WD,Norm,2Story,Norm,CompShg,GLQ,LwQ,Min1,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,TwnhsE,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Gd,Mn,Gd,Fin,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,686,Somerst,VinylSd,VinylSd,New,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Partial,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,FV,Ex,No,Gd,Fin,Gd,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,687,Somerst,MetalSd,MetalSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Detchd,PConc,none,Gable,GasA,TA,TA,Normal,TwnhsE,FR2,TA,Gd,TA,SBrkr,none,none,FV,Ex,No,Gd,Unf,Gd,none,None,Lvl,IR2,Gtl,none,Y,Y,Pave
train,688,StoneBr,MetalSd,MetalSd,New,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Partial,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,BrkFace,HLS,Reg,Gtl,none,Y,Y,Pave
train,689,NridgHt,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,TwnhsE,Corner,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,Stone,Lvl,IR1,Gtl,none,Y,Y,Pave
train,690,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RM,Ex,Gd,Gd,RFn,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,691,NoRidge,HdBoard,HdBoard,WD,Norm,2Story,Norm,WdShngl,GLQ,Unf,Typ,Attchd,PConc,Ex,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Ex,Fin,Ex,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,692,Timber,MetalSd,MetalSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Gd,Gd,RFn,Gd,none,BrkFace,Lvl,IR1,Mod,none,Y,Y,Pave
train,693,OldTown,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Abnorml,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RL,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Sev,none,Y,Y,Pave
train,694,BrkSide,Wd Sdng,Wd Sdng,WD,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Corner,Fa,TA,TA,SBrkr,none,MnPrv,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,695,Timber,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,LwQ,Typ,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,Gd,SBrkr,none,none,RL,Gd,No,Gd,Unf,TA,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,696,BrkSide,Wd Shng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,LwQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RM,Gd,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,697,Edwards,Wd Sdng,Wd Sdng,WD,Norm,1Story,Norm,CompShg,LwQ,ALQ,Typ,Detchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,Gd,FuseA,none,none,RL,Fa,Mn,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,698,Sawyer,MetalSd,MetalSd,WD,RRAe,1Story,Norm,CompShg,GLQ,BLQ,Typ,Detchd,CBlock,Gd,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,MnPrv,RL,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,699,Somerst,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,FV,Ex,Mn,Gd,RFn,Gd,none,None,Lvl,IR2,Gtl,Pave,Y,Y,Pave
train,700,Timber,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,Gd,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,701,NWAmes,HdBoard,HdBoard,COD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,CBlock,none,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,702,StoneBr,VinylSd,VinylSd,New,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,BuiltIn,PConc,Gd,Hip,GasA,TA,TA,Partial,1Fam,Inside,TA,Ex,Gd,SBrkr,none,none,RL,Ex,No,Ex,Fin,Ex,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,703,OldTown,Wd Sdng,Wd Sdng,WD,Feedr,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,Po,Gable,GasA,TA,TA,Normal,2fmCon,Inside,Gd,Gd,TA,SBrkr,none,MnPrv,RM,Gd,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,Y,Pave
train,704,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,705,IDOTRR,Wd Shng,VinylSd,WD,Norm,2Story,Norm,CompShg,none,none,Mod,none,Slab,none,Hip,GasA,none,none,Normal,2fmCon,Inside,Fa,none,none,SBrkr,Othr,none,RM,Fa,none,Fa,none,Fa,none,None,Lvl,Reg,Gtl,none,N,N,Pave
train,706,ClearCr,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,TA,Gd,Gd,Unf,TA,none,Stone,Low,IR2,Sev,none,Y,Y,Pave
train,707,NridgHt,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,708,Gilbert,VinylSd,VinylSd,New,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Partial,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,Fin,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,709,Sawyer,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Abnorml,1Fam,Inside,TA,TA,TA,SBrkr,none,MnPrv,RL,TA,No,TA,Unf,TA,none,BrkCmn,Lvl,IR1,Gtl,none,Y,Y,Pave
train,710,BrkSide,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Maj2,none,CBlock,none,Gable,GasA,none,none,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Gd,No,TA,none,Gd,none,None,Lvl,IR1,Gtl,none,N,Y,Pave
train,711,IDOTRR,MetalSd,MetalSd,WD,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,Stone,none,Gable,GasA,TA,TA,Abnorml,1Fam,Inside,TA,TA,TA,SBrkr,none,none,C (all),Gd,Mn,TA,RFn,TA,none,None,HLS,Reg,Mod,Pave,N,Y,Pave
train,712,StoneBr,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RL,Gd,Mn,Gd,Fin,Gd,none,None,HLS,IR1,Gtl,none,Y,Y,Pave
train,713,BrkSide,HdBoard,HdBoard,WD,RRAn,1Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,CBlock,none,Gable,GasW,TA,TA,Normal,2fmCon,Inside,TA,TA,TA,SBrkr,none,none,RL,TA,Av,TA,Unf,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,N,Pave
train,714,Sawyer,Plywood,HdBoard,WD,RRAe,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,TA,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,715,NWAmes,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,CBlock,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,MnPrv,RL,TA,No,TA,RFn,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,716,OldTown,VinylSd,Wd Sdng,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,none,RM,Ex,No,TA,Unf,TA,none,None,Bnk,Reg,Gtl,Grvl,P,Y,Pave
train,717,NWAmes,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,BLQ,Unf,Typ,Attchd,CBlock,Fa,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,MnPrv,RL,Gd,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,718,NoRidge,ImStucc,Wd Sdng,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Gd,Gd,RFn,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,719,CollgCr,Plywood,HdBoard,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Attchd,CBlock,Po,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,TA,Gd,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,720,StoneBr,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,TA,Gd,Gd,RFn,Gd,none,None,Low,IR1,Mod,none,Y,Y,Pave
train,721,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RM,Ex,Av,Gd,RFn,Gd,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,722,NAmes,MetalSd,MetalSd,WD,Norm,1Story,Norm,CompShg,ALQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,none,RL,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,723,Edwards,MetalSd,MetalSd,WD,Norm,1.5Fin,Norm,CompShg,Unf,Unf,Typ,Detchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,none,none,RL,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,724,Edwards,CmentBd,CemntBd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Ex,TA,SBrkr,none,none,RL,Ex,No,Ex,Fin,Ex,none,Stone,Lvl,IR1,Gtl,none,Y,Y,Pave
train,725,NAmes,Plywood,HdBoard,WD,Norm,1Story,Norm,CompShg,ALQ,BLQ,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,SBrkr,Shed,none,RL,TA,No,Gd,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,726,Crawfor,Plywood,Wd Sdng,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,CBlock,Gd,Hip,GasA,TA,TA,Normal,1Fam,Corner,Gd,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,727,CollgCr,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,RFn,Gd,none,Stone,Lvl,Reg,Gtl,none,Y,Y,Pave
train,728,NAmes,VinylSd,VinylSd,COD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Abnorml,Duplex,Corner,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,729,IDOTRR,MetalSd,MetalSd,WD,Norm,1.5Fin,Norm,CompShg,BLQ,Unf,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,TA,TA,FuseA,none,none,RM,TA,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,Y,Y,Pave
train,730,StoneBr,CmentBd,CemntBd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,731,Timber,VinylSd,VinylSd,WD,Norm,SLvl,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,Corner,TA,Ex,TA,SBrkr,none,none,RL,Ex,Av,Gd,Fin,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,732,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,ALQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,Gd,Fin,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,733,Sawyer,HdBoard,HdBoard,WD,Feedr,1Story,Norm,CompShg,BLQ,Unf,Typ,Attchd,CBlock,TA,Hip,GasA,TA,TA,Normal,1Fam,Corner,TA,TA,TA,SBrkr,Shed,GdWo,RL,Ex,No,TA,RFn,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,734,Sawyer,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Family,1Fam,Corner,TA,TA,TA,SBrkr,none,none,RL,TA,No,TA,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,735,OldTown,Wd Sdng,Wd Sdng,WD,Norm,2.5Unf,Norm,CompShg,Rec,Unf,Typ,Detchd,BrkTil,TA,Gable,GasW,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RM,Fa,Mn,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,N,N,Pave
train,736,NAmes,Stone,Stucco,WD,Norm,1Story,Norm,CompShg,none,none,Typ,Detchd,CBlock,none,Gable,GasA,TA,TA,Normal,Duplex,Inside,TA,none,none,FuseF,none,none,RL,Gd,none,TA,Unf,TA,none,None,Lvl,Reg,Gtl,none,Y,N,Pave
train,737,Gilbert,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,Gd,Gable,GasA,TA,TA,Normal,1Fam,CulDSac,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,None,HLS,IR1,Gtl,none,Y,Y,Pave
train,738,Edwards,Plywood,Plywood,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,none,CBlock,none,Gable,GasA,none,none,Alloca,Duplex,Inside,TA,Gd,Gd,SBrkr,none,none,RL,TA,Gd,TA,none,TA,none,None,Lvl,Reg,Gtl,none,Y,Y,Pave
train,739,CollgCr,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,RFn,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,740,OldTown,Wd Shng,Wd Sdng,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,BrkTil,none,Gable,GasA,TA,Gd,Abnorml,1Fam,Inside,Gd,Fa,Fa,SBrkr,none,GdPrv,RM,Ex,No,TA,Unf,TA,none,None,Lvl,Reg,Gtl,Grvl,Y,Y,Pave
train,741,Sawyer,HdBoard,HdBoard,WD,Feedr,1Story,Norm,CompShg,GLQ,Unf,Typ,Detchd,CBlock,none,Hip,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,TA,SBrkr,none,GdPrv,RL,Gd,Mn,Gd,Unf,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,742,SawyerW,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,Unf,Unf,Typ,Attchd,PConc,none,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,GdPrv,RL,Ex,No,TA,Unf,TA,none,BrkFace,Lvl,Reg,Gtl,none,Y,Y,Pave
train,743,Sawyer,HdBoard,HdBoard,WD,Norm,SLvl,Norm,CompShg,ALQ,Unf,Min2,Attchd,CBlock,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,Av,TA,RFn,TA,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,744,StoneBr,HdBoard,HdBoard,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Gable,GasA,TA,TA,Normal,TwnhsE,Inside,TA,Gd,TA,SBrkr,none,none,RL,Gd,No,Gd,RFn,Gd,none,None,HLS,IR1,Gtl,none,Y,Y,Pave
train,745,NWAmes,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,ALQ,Typ,BuiltIn,CBlock,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,Gd,TA,Gd,SBrkr,none,none,RL,Ex,No,Gd,Fin,Ex,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
train,746,Gilbert,VinylSd,VinylSd,WD,Norm,2Story,Norm,CompShg,GLQ,Unf,Typ,BuiltIn,PConc,TA,Gable,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,None,Lvl,IR1,Gtl,none,Y,Y,Pave
train,747,OldTown,Stucco,Stucco,WD,Norm,2Story,Norm,CompShg,Unf,Unf,Typ,Detchd,Stone,Gd,Mansard,GasW,TA,TA,Normal,1Fam,Corner,TA,TA,Fa,SBrkr,none,none,RM,TA,No,Gd,Unf,Gd,none,None,Lvl,IR1,Gtl,Pave,N,N,Pave
train,748,NoRidge,VinylSd,VinylSd,WD,Norm,1Story,Norm,CompShg,GLQ,Unf,Typ,Attchd,PConc,TA,Hip,GasA,TA,TA,Normal,1Fam,Inside,TA,Gd,TA,SBrkr,none,none,RL,Ex,No,Gd,Fin,Gd,none,BrkFace,Lvl,IR1,Gtl,none,Y,Y,Pave
