,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
332,0,3,85.0,10655.0,1,0,0,3,4,0,16,2,2,0,2,8.0,5.0,2003.0,2004.0,1,1,12,13,1,296.0,2,4,2,3,4,4,3,1124.0,6,479.0,1603.0,3206.0,1,0,1,4,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,3,1,2003.0,2,3.0,880.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.0,2009.0,8,4
333,11,4,59.0,8198.0,1,0,3,3,3,0,16,2,2,4,2,7.0,5.0,2004.0,2004.0,1,1,12,13,4,146.0,2,4,2,3,4,0,3,720.0,6,0.0,638.0,1358.0,1,0,1,4,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,3,1,2004.0,2,2.0,484.0,5,5,2,192.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
334,5,3,59.0,9042.0,1,0,0,3,4,0,8,2,2,0,5,6.0,5.0,1998.0,1998.0,1,1,12,13,3,0.0,3,4,2,3,4,2,3,828.0,6,0.0,115.0,943.0,1,2,1,4,943.0,695.0,0.0,1638.0,1.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,2.0,5,1,1998.0,1,2.0,472.0,5,5,2,100.0,38.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
335,15,3,68.0,164660.0,0,0,0,1,0,2,23,2,2,1,0,5.0,6.0,1965.0,1965.0,1,1,9,10,3,0.0,3,4,1,4,4,2,0,1249.0,1,147.0,103.0,1499.0,1,0,1,4,1619.0,167.0,0.0,1786.0,2.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,2.0,3,1,1965.0,1,2.0,529.0,5,5,2,670.0,0.0,0.0,0.0,0.0,0.0,0,0,3,700.0,8.0,2008.0,8,4
336,0,3,86.0,14157.0,1,0,0,1,0,0,22,2,2,0,2,9.0,5.0,2005.0,2006.0,3,1,12,13,4,200.0,2,4,2,1,4,2,3,1249.0,6,0.0,673.0,1922.0,1,0,1,4,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,3.0,1.0,2,8.0,6,1.0,3,1,2005.0,1,3.0,676.0,5,5,2,178.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2007.0,8,4
337,0,3,70.0,9135.0,1,0,3,3,4,0,5,2,2,0,2,7.0,5.0,2002.0,2003.0,1,1,12,13,1,113.0,2,4,2,3,4,0,3,810.0,6,0.0,726.0,1536.0,1,0,1,4,1536.0,0.0,0.0,1536.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,0,1,2002.0,2,2.0,532.0,5,5,2,192.0,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2008.0,8,4
338,0,3,91.0,14145.0,1,0,3,3,0,0,14,2,2,0,2,7.0,7.0,1984.0,1998.0,1,1,13,14,3,0.0,2,4,1,3,4,3,0,213.0,6,0.0,995.0,1208.0,1,0,1,4,1621.0,0.0,0.0,1621.0,1.0,0.0,2.0,0.0,3.0,1.0,2,8.0,6,0.0,0,1,1984.0,2,2.0,440.0,5,5,2,108.0,45.0,0.0,0.0,0.0,0.0,0,0,3,400.0,5.0,2006.0,8,4
339,0,3,66.0,12400.0,1,0,0,3,4,0,12,1,2,0,2,6.0,7.0,1958.0,1998.0,3,1,13,14,1,176.0,3,4,1,4,1,4,5,585.0,6,0.0,630.0,1215.0,1,4,1,0,1215.0,0.0,0.0,1215.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,0,1,1958.0,3,1.0,297.0,5,5,2,0.0,0.0,0.0,0.0,234.0,0.0,0,0,0,0.0,6.0,2009.0,8,4
340,5,3,85.0,14191.0,1,0,3,3,4,0,23,2,2,0,5,8.0,5.0,2002.0,2002.0,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0.0,6,0.0,967.0,967.0,1,0,1,4,993.0,915.0,0.0,1908.0,0.0,0.0,2.0,1.0,4.0,1.0,2,9.0,6,0.0,0,1,2002.0,1,2.0,431.0,5,5,2,135.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2010.0,8,4
341,0,2,60.0,8400.0,1,0,3,3,4,0,20,1,2,0,2,4.0,4.0,1950.0,1950.0,1,1,13,0,3,0.0,1,1,1,4,1,4,6,0.0,6,0.0,721.0,721.0,1,2,1,4,841.0,0.0,0.0,841.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,0,4,1950.0,3,1.0,294.0,5,5,0,250.0,0.0,24.0,0.0,0.0,0.0,0,0,0,0.0,9.0,2009.0,8,4
342,10,3,68.0,8544.0,1,0,3,3,4,0,12,2,2,2,2,3.0,4.0,1949.0,1950.0,1,1,11,12,1,340.0,3,4,3,0,0,1,2,0.0,2,0.0,0.0,0.0,5,1,0,0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,3,6.0,6,0.0,0,5,1949.0,3,2.0,400.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2006.0,8,4
343,11,3,63.0,8849.0,1,0,0,3,4,0,16,2,2,4,2,9.0,5.0,2005.0,2005.0,3,1,8,8,1,616.0,0,4,2,1,4,4,3,28.0,6,0.0,1656.0,1684.0,1,0,1,4,1684.0,0.0,0.0,1684.0,0.0,0.0,2.0,0.0,2.0,1.0,0,6.0,6,1.0,1,1,2005.0,2,2.0,564.0,5,5,2,495.0,72.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
344,13,4,36.0,2592.0,1,0,3,3,4,0,10,2,2,4,5,5.0,3.0,1976.0,1976.0,1,1,5,5,3,0.0,3,4,1,3,4,4,5,129.0,1,232.0,175.0,536.0,1,4,1,4,536.0,576.0,0.0,1112.0,0.0,0.0,1.0,1.0,3.0,1.0,3,4.0,6,0.0,0,1,1976.0,3,1.0,336.0,5,5,2,182.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2010.0,8,4
345,4,3,65.0,6435.0,1,0,3,3,4,0,3,6,2,0,0,6.0,5.0,1939.0,1950.0,1,1,8,8,3,0.0,3,4,0,4,4,4,6,0.0,6,0.0,972.0,972.0,1,2,1,4,972.0,605.0,0.0,1577.0,0.0,0.0,1.0,0.0,3.0,1.0,1,6.0,6,1.0,3,5,1939.0,3,1.0,312.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.0,2006.0,8,4
346,0,3,68.0,12772.0,1,0,0,3,1,0,12,2,2,0,2,6.0,8.0,1960.0,1998.0,3,1,8,8,3,0.0,3,2,1,4,4,3,1,498.0,6,0.0,460.0,958.0,1,4,1,4,958.0,0.0,0.0,958.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,0,1,1960.0,2,1.0,301.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15500.0,4.0,2007.0,8,4
347,0,3,68.0,17600.0,1,0,0,3,4,0,12,2,2,0,2,6.0,5.0,1960.0,1960.0,1,1,13,14,1,30.0,3,4,1,4,4,4,1,1270.0,6,0.0,208.0,1478.0,1,0,1,0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,2.0,3,1,1960.0,3,2.0,498.0,5,5,2,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2009.0,8,4
348,13,3,36.0,2448.0,1,0,3,3,4,0,16,2,2,3,5,7.0,5.0,2003.0,2004.0,1,1,12,15,4,106.0,2,4,2,3,4,4,3,573.0,6,0.0,191.0,764.0,1,0,1,4,764.0,862.0,0.0,1626.0,1.0,0.0,2.0,1.0,2.0,1.0,2,6.0,6,0.0,0,3,2003.0,2,2.0,474.0,5,5,2,0.0,27.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.0,2008.0,8,4
349,5,3,56.0,20431.0,1,0,1,3,4,0,16,2,2,0,5,9.0,5.0,2005.0,2006.0,3,1,5,5,1,870.0,0,4,2,1,4,4,3,1410.0,6,0.0,438.0,1848.0,1,0,1,4,1848.0,880.0,0.0,2728.0,1.0,0.0,2.0,1.0,4.0,1.0,0,10.0,6,2.0,1,1,2006.0,1,3.0,706.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2006.0,6,5
350,11,3,68.0,7820.0,1,0,0,3,4,0,16,2,2,4,2,9.0,5.0,2007.0,2007.0,3,1,8,8,1,362.0,0,4,2,1,4,4,6,0.0,6,0.0,1869.0,1869.0,1,0,1,4,1869.0,0.0,0.0,1869.0,0.0,0.0,2.0,0.0,2.0,1.0,0,6.0,6,1.0,3,1,2007.0,2,2.0,617.0,5,5,2,210.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2007.0,6,5
351,11,3,68.0,5271.0,1,0,0,2,4,1,4,2,2,0,2,7.0,5.0,1986.0,1986.0,1,1,13,14,3,0.0,3,4,2,3,4,2,3,1082.0,6,0.0,371.0,1453.0,1,2,1,4,1453.0,0.0,0.0,1453.0,1.0,0.0,1.0,1.0,2.0,1.0,2,6.0,6,1.0,5,1,1986.0,2,2.0,445.0,5,5,2,0.0,80.0,0.0,0.0,184.0,0.0,0,0,0,0.0,12.0,2006.0,8,0
352,4,3,60.0,9084.0,1,0,3,3,4,0,7,0,2,0,0,5.0,6.0,1941.0,1950.0,1,1,12,13,3,0.0,3,4,1,4,1,3,4,236.0,5,380.0,0.0,616.0,1,4,0,4,616.0,495.0,0.0,1111.0,0.0,1.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,0,5,1941.0,3,1.0,200.0,5,2,2,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2008.0,5,4
353,1,4,60.0,8520.0,1,0,3,3,4,0,17,2,2,0,2,6.0,8.0,1928.0,2003.0,1,1,12,13,3,0.0,3,2,0,4,4,4,6,0.0,6,0.0,624.0,624.0,1,2,1,4,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,0,5,2005.0,3,2.0,484.0,5,5,2,106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2010.0,8,4
354,4,3,60.0,8400.0,1,0,3,0,4,0,18,2,2,0,0,6.0,5.0,1940.0,2000.0,1,1,13,8,3,0.0,3,4,1,4,4,4,4,388.0,6,0.0,552.0,940.0,1,0,1,4,1192.0,403.0,0.0,1595.0,0.0,0.0,1.0,0.0,2.0,1.0,3,6.0,6,2.0,3,1,1940.0,3,1.0,240.0,5,5,2,0.0,0.0,108.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2006.0,8,4
355,0,3,105.0,11249.0,1,0,1,3,4,0,5,2,2,0,2,6.0,5.0,1995.0,1995.0,1,1,12,13,3,0.0,2,2,2,3,2,4,0,334.0,1,544.0,322.0,1200.0,1,0,1,4,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,0,1,1995.0,2,2.0,521.0,5,5,2,0.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2007.0,8,4
356,0,3,68.0,9248.0,1,0,0,3,4,0,8,2,2,0,2,6.0,6.0,1992.0,1992.0,1,1,6,6,1,106.0,3,4,2,3,4,4,3,560.0,6,0.0,598.0,1158.0,1,2,1,4,1167.0,0.0,0.0,1167.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,0,1,1992.0,2,2.0,400.0,5,5,2,120.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2009.0,8,4
357,11,4,44.0,4224.0,1,0,3,3,4,0,10,2,2,4,2,5.0,5.0,1976.0,1976.0,1,1,5,5,3,0.0,3,4,2,3,4,4,0,874.0,6,0.0,268.0,1142.0,1,4,1,4,1142.0,0.0,0.0,1142.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,1.0,4,1,1976.0,1,2.0,528.0,5,5,2,536.0,90.0,0.0,0.0,0.0,0.0,0,3,0,0.0,8.0,2007.0,8,4
358,8,3,92.0,6930.0,1,0,0,3,4,0,4,2,2,0,7,5.0,4.0,1958.0,1958.0,3,1,13,7,1,120.0,3,4,1,4,4,0,1,300.0,5,294.0,468.0,1062.0,1,0,1,1,1352.0,0.0,0.0,1352.0,0.0,1.0,1.0,0.0,3.0,1.0,2,6.0,3,0.0,0,3,1958.0,3,1.0,288.0,5,5,2,168.0,0.0,294.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2006.0,8,0
359,5,3,78.0,12011.0,1,0,0,3,1,0,15,2,2,0,5,8.0,5.0,1998.0,1998.0,1,1,12,13,1,530.0,2,4,2,3,4,0,3,956.0,6,0.0,130.0,1086.0,1,0,1,4,1086.0,838.0,0.0,1924.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,5,1,1998.0,2,2.0,592.0,5,5,2,208.0,75.0,0.0,0.0,374.0,0.0,0,0,0,0.0,6.0,2006.0,8,4
360,9,3,68.0,7540.0,1,0,0,3,1,0,11,2,2,0,6,6.0,6.0,1978.0,1978.0,1,1,12,13,3,0.0,3,4,1,3,4,0,3,773.0,6,0.0,115.0,888.0,1,0,1,4,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,1.0,5,1,1978.0,2,2.0,470.0,5,5,2,0.0,0.0,0.0,0.0,192.0,0.0,0,3,0,0.0,6.0,2007.0,8,4
361,4,3,68.0,9144.0,1,2,3,3,4,0,3,2,2,0,0,5.0,5.0,1940.0,1982.0,1,1,8,8,3,0.0,3,4,1,4,4,4,5,399.0,6,0.0,484.0,883.0,1,2,1,4,988.0,517.0,0.0,1505.0,1.0,0.0,1.0,0.0,3.0,1.0,3,8.0,6,0.0,0,5,1940.0,3,1.0,240.0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
362,9,3,64.0,7301.0,1,0,3,3,0,0,7,2,2,0,6,7.0,5.0,2003.0,2003.0,1,1,6,6,1,500.0,2,4,3,0,0,1,2,0.0,2,0.0,0.0,0.0,1,0,1,4,495.0,1427.0,0.0,1922.0,0.0,0.0,3.0,0.0,4.0,1.0,2,7.0,6,1.0,1,3,2003.0,2,2.0,672.0,5,5,2,0.0,0.0,177.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2009.0,3,4
363,13,4,21.0,1680.0,1,0,3,3,4,0,2,2,2,3,5,6.0,8.0,1972.0,2007.0,1,1,6,6,1,510.0,3,4,1,4,4,4,0,162.0,6,0.0,321.0,483.0,1,2,1,4,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,2,5.0,6,0.0,0,5,1972.0,3,1.0,264.0,5,5,2,250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2009.0,8,4
364,5,3,68.0,18800.0,1,0,0,3,2,0,14,2,2,0,5,6.0,5.0,1976.0,1976.0,1,1,6,6,1,120.0,3,4,2,3,4,3,3,712.0,6,0.0,84.0,796.0,1,4,1,4,790.0,784.0,0.0,1574.0,1.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,1.0,5,1,1976.0,1,2.0,566.0,5,5,2,306.0,111.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2006.0,8,4
365,6,4,59.0,10690.0,1,0,3,3,4,0,9,2,2,0,5,5.0,7.0,1920.0,1997.0,3,1,12,13,3,0.0,3,2,1,4,1,4,5,456.0,6,0.0,216.0,672.0,1,2,1,0,672.0,672.0,0.0,1344.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,0,5,1964.0,3,1.0,468.0,5,2,2,0.0,128.0,218.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2009.0,8,4
366,0,3,68.0,9500.0,1,0,0,3,4,0,12,2,2,0,2,6.0,5.0,1963.0,1963.0,1,1,9,10,1,247.0,3,4,1,3,4,4,1,609.0,6,0.0,785.0,1394.0,1,2,1,4,1394.0,0.0,0.0,1394.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,2.0,3,1,1963.0,2,2.0,514.0,5,5,2,0.0,76.0,0.0,0.0,185.0,0.0,0,0,0,0.0,7.0,2009.0,8,4
367,8,3,101.0,9150.0,1,0,0,3,0,0,12,2,2,0,7,6.0,5.0,1962.0,1962.0,1,5,9,10,1,305.0,3,4,1,3,4,2,3,371.0,6,0.0,728.0,1099.0,1,2,1,4,1431.0,0.0,0.0,1431.0,0.0,1.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,3,2,1962.0,2,1.0,296.0,5,5,2,64.0,110.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2008.0,8,4
368,0,3,78.0,7800.0,1,0,3,3,4,0,12,2,2,0,2,5.0,6.0,1954.0,1954.0,1,1,6,6,1,200.0,3,4,2,4,4,4,4,540.0,6,0.0,728.0,1268.0,1,2,1,4,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,0.0,2.0,1.0,3,7.0,6,1.0,3,1,1954.0,1,1.0,244.0,5,5,2,0.0,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2010.0,8,4
369,0,3,68.0,9830.0,1,0,0,3,0,0,12,2,2,0,2,5.0,7.0,1959.0,2006.0,1,1,13,14,3,0.0,3,2,1,4,4,4,0,72.0,5,258.0,733.0,1063.0,1,0,1,4,1287.0,0.0,0.0,1287.0,1.0,0.0,1.0,0.0,3.0,1.0,2,7.0,6,1.0,3,5,1997.0,1,2.0,576.0,5,5,2,364.0,17.0,0.0,0.0,182.0,0.0,0,0,0,0.0,3.0,2010.0,8,4
370,5,3,68.0,8121.0,1,0,0,3,4,0,8,2,2,0,5,6.0,5.0,2000.0,2000.0,1,1,12,13,3,0.0,3,4,2,3,4,4,6,0.0,6,0.0,953.0,953.0,1,0,1,4,953.0,711.0,0.0,1664.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,2000.0,2,2.0,460.0,5,5,2,100.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,2006.0,8,4
371,4,3,80.0,17120.0,1,0,3,3,4,0,4,1,2,0,0,4.0,4.0,1959.0,1959.0,1,1,14,10,3,0.0,3,4,1,0,0,1,2,0.0,2,0.0,0.0,0.0,1,4,1,4,1120.0,468.0,0.0,1588.0,0.0,0.0,2.0,0.0,4.0,1.0,3,7.0,3,1.0,3,5,1991.0,1,2.0,680.0,5,5,0,0.0,59.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
372,11,3,50.0,7175.0,1,0,3,3,4,0,20,2,2,4,2,6.0,5.0,1984.0,1984.0,1,1,9,10,3,0.0,3,4,1,3,4,4,0,623.0,4,121.0,0.0,744.0,1,4,1,4,752.0,0.0,0.0,752.0,1.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,0,1,1984.0,3,1.0,264.0,5,5,2,353.0,0.0,0.0,0.0,90.0,0.0,0,3,0,0.0,2.0,2010.0,8,4
373,0,3,79.0,10634.0,1,0,3,3,4,0,12,2,2,0,2,5.0,6.0,1953.0,1953.0,1,1,8,8,3,0.0,3,4,2,4,4,4,1,428.0,4,180.0,0.0,608.0,1,4,1,4,1319.0,0.0,0.0,1319.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,3,0.0,0,1,1953.0,3,1.0,270.0,5,5,2,66.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,11.0,2009.0,8,4
374,5,3,65.0,8200.0,1,0,3,3,4,0,5,2,2,0,5,7.0,5.0,2003.0,2004.0,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0.0,6,0.0,847.0,847.0,1,0,1,4,847.0,1081.0,0.0,1928.0,0.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,1.0,3,3,2003.0,1,2.0,434.0,5,5,2,100.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2007.0,8,4
375,1,3,68.0,10020.0,1,0,0,2,4,2,7,2,2,0,2,1.0,1.0,1922.0,1950.0,1,1,13,14,3,0.0,1,1,0,2,3,2,1,350.0,6,0.0,333.0,683.0,1,2,0,0,904.0,0.0,0.0,904.0,1.0,0.0,0.0,1.0,1.0,1.0,1,4.0,0,0.0,0,6,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,2009.0,8,4
376,9,3,57.0,8846.0,1,0,0,3,1,0,5,2,2,0,6,5.0,5.0,1996.0,1996.0,1,1,12,13,3,0.0,2,4,2,3,4,0,3,298.0,6,0.0,572.0,870.0,1,0,1,4,914.0,0.0,0.0,914.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,0,5,1998.0,3,2.0,576.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2006.0,8,4
377,5,1,102.0,11143.0,1,0,0,3,0,0,21,2,2,0,5,8.0,5.0,2004.0,2005.0,1,1,5,5,3,0.0,2,4,2,3,4,4,6,0.0,6,0.0,1580.0,1580.0,1,0,1,4,1580.0,886.0,0.0,2466.0,0.0,0.0,3.0,0.0,4.0,1.0,2,8.0,6,1.0,3,1,2004.0,2,2.0,610.0,5,5,2,159.0,214.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,2007.0,8,4
378,0,3,88.0,11394.0,1,0,3,3,0,0,22,2,2,0,2,9.0,2.0,2010.0,2010.0,3,1,12,13,4,350.0,2,4,2,1,4,0,3,1445.0,6,0.0,411.0,1856.0,1,0,1,4,1856.0,0.0,0.0,1856.0,1.0,0.0,1.0,1.0,1.0,1.0,0,8.0,6,1.0,1,1,2010.0,1,3.0,834.0,5,5,2,113.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2010.0,6,5
379,5,3,60.0,8123.0,1,0,0,3,4,0,8,6,2,0,5,6.0,5.0,2000.0,2000.0,1,1,12,13,1,16.0,3,4,2,3,4,4,6,0.0,6,0.0,982.0,982.0,1,0,1,4,1007.0,793.0,0.0,1800.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,2000.0,1,2.0,463.0,5,5,2,100.0,63.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2009.0,8,4
380,4,3,50.0,5000.0,1,2,3,3,4,0,18,2,2,0,0,5.0,6.0,1924.0,1950.0,1,1,3,14,3,0.0,3,4,0,4,4,4,4,218.0,6,0.0,808.0,1026.0,1,4,1,4,1026.0,665.0,0.0,1691.0,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,1.0,3,5,1924.0,3,1.0,308.0,5,5,2,0.0,0.0,242.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2010.0,8,4
381,0,1,60.0,7200.0,1,2,3,3,4,0,21,2,2,0,2,7.0,5.0,2006.0,2006.0,1,1,12,13,3,0.0,2,4,2,3,2,4,6,0.0,6,0.0,1293.0,1293.0,1,0,1,4,1301.0,0.0,0.0,1301.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,3,1,2006.0,2,2.0,572.0,5,5,2,216.0,121.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.0,2006.0,6,5
382,5,3,79.0,9245.0,1,0,0,3,4,0,5,2,2,0,5,7.0,5.0,2006.0,2006.0,1,1,12,13,3,0.0,2,4,2,3,4,0,6,0.0,6,0.0,939.0,939.0,1,0,1,4,939.0,858.0,0.0,1797.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,0.0,0,1,2006.0,2,2.0,639.0,5,5,2,144.0,53.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.0,2007.0,8,4
383,3,2,60.0,9000.0,1,0,3,3,0,0,20,2,2,0,1,6.0,3.0,1928.0,1950.0,1,1,13,14,3,0.0,3,4,0,2,1,4,6,0.0,6,0.0,784.0,784.0,1,4,0,0,784.0,0.0,0.0,784.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,0,5,1950.0,3,2.0,360.0,2,2,0,0.0,0.0,91.0,0.0,0.0,0.0,0,0,0,0.0,10.0,2009.0,8,4
384,5,3,68.0,53107.0,1,0,1,2,0,1,4,1,2,0,5,6.0,5.0,1992.0,1992.0,1,1,6,6,3,0.0,2,4,2,3,4,0,3,985.0,6,0.0,595.0,1580.0,1,0,1,4,1079.0,874.0,0.0,1953.0,1.0,0.0,2.0,1.0,3.0,1.0,2,9.0,6,2.0,2,1,1992.0,1,2.0,501.0,5,5,2,216.0,231.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.0,2007.0,8,4
385,11,3,43.0,3182.0,1,0,3,3,4,0,0,2,2,4,2,8.0,5.0,2004.0,2005.0,1,1,12,13,1,16.0,2,4,2,3,4,4,3,24.0,6,0.0,1232.0,1256.0,1,0,1,4,1269.0,0.0,0.0,1269.0,0.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,5,1,2004.0,1,2.0,430.0,5,5,2,146.0,20.0,0.0,0.0,144.0,0.0,0,0,0,0.0,4.0,2010.0,8,4
386,4,3,58.0,8410.0,1,0,3,3,2,0,7,1,2,0,0,5.0,3.0,1910.0,1996.0,2,1,13,13,3,0.0,3,1,2,4,4,4,6,0.0,6,0.0,658.0,658.0,1,4,1,4,658.0,526.0,0.0,1184.0,0.0,0.0,1.0,0.0,5.0,1.0,3,8.0,6,0.0,0,6,0.0,0,0.0,0.0,0,0,0,0.0,151.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5.0,2006.0,8,1
387,8,3,72.0,7200.0,1,0,3,3,4,0,7,2,2,0,7,6.0,6.0,1976.0,1976.0,3,1,8,8,1,255.0,3,4,1,4,4,0,0,631.0,6,0.0,410.0,1041.0,1,0,1,4,1125.0,0.0,0.0,1125.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,2,5,1977.0,3,1.0,352.0,5,5,2,296.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,10.0,2009.0,8,0
388,0,3,93.0,9382.0,1,0,0,3,1,0,5,2,2,0,2,7.0,5.0,1999.0,2000.0,1,1,12,13,1,125.0,2,4,2,3,4,4,6,0.0,6,0.0,1468.0,1468.0,1,0,1,4,1479.0,0.0,0.0,1479.0,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,0,1,1999.0,2,2.0,577.0,5,5,2,120.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.0,2008.0,8,4
